,INDEX,TARGET_WINS,TEAM_BATTING_H,TEAM_BATTING_2B,TEAM_BATTING_3B,TEAM_BATTING_HR,TEAM_BATTING_BB,TEAM_BATTING_SO,TEAM_BASERUN_SB,TEAM_BASERUN_CS,TEAM_BATTING_HBP,TEAM_PITCHING_H,TEAM_PITCHING_HR,TEAM_PITCHING_BB,TEAM_PITCHING_SO,TEAM_FIELDING_E,TEAM_FIELDING_DP
1687,1895.0,67.0,1405.0,249.0,39.0,132.0,536.0,1092.0,117.0,41.0,,1405.0,132.0,536.0,1092.0,115.0,145.0
1688,1897.0,75.0,1482.0,286.0,36.0,126.0,508.0,1080.0,97.0,45.0,,1482.0,126.0,508.0,1080.0,110.0,131.0
1689,1898.0,77.0,1539.0,302.0,44.0,161.0,631.0,1081.0,125.0,35.0,,1539.0,161.0,631.0,1081.0,100.0,143.0
1690,1899.0,65.0,1386.0,304.0,40.0,144.0,611.0,1117.0,102.0,30.0,44.0,1386.0,144.0,611.0,1117.0,100.0,136.0
1691,1900.0,86.0,1431.0,295.0,29.0,164.0,551.0,1125.0,153.0,47.0,43.0,1431.0,164.0,551.0,1125.0,91.0,145.0
1692,1901.0,80.0,1437.0,327.0,41.0,166.0,644.0,1102.0,105.0,43.0,53.0,1446.0,167.0,648.0,1109.0,89.0,157.0
1693,1902.0,86.0,1448.0,325.0,27.0,166.0,651.0,1155.0,72.0,29.0,55.0,1448.0,166.0,651.0,1155.0,97.0,146.0
1694,1903.0,86.0,1505.0,303.0,23.0,215.0,645.0,1133.0,100.0,27.0,58.0,1505.0,215.0,645.0,1133.0,81.0,142.0
1695,1904.0,88.0,1494.0,282.0,35.0,167.0,639.0,1083.0,116.0,27.0,56.0,1494.0,167.0,639.0,1083.0,90.0,132.0
1696,1905.0,85.0,1518.0,294.0,41.0,216.0,626.0,1203.0,92.0,25.0,95.0,1518.0,216.0,626.0,1203.0,104.0,153.0
1697,1906.0,51.0,1494.0,261.0,85.0,17.0,249.0,979.0,,,,3612.0,41.0,602.0,2367.0,1211.0,
1698,1907.0,84.0,1667.0,231.0,140.0,61.0,533.0,397.0,251.0,,,2061.0,75.0,659.0,491.0,631.0,
1699,1908.0,85.0,1516.0,212.0,143.0,64.0,521.0,639.0,174.0,,,1767.0,75.0,607.0,745.0,453.0,
1700,1909.0,81.0,1516.0,228.0,123.0,37.0,187.0,380.0,,,,3149.0,77.0,388.0,789.0,825.0,83.0
1701,1910.0,51.0,1475.0,198.0,96.0,21.0,268.0,570.0,,,,2438.0,35.0,443.0,942.0,836.0,
1702,1911.0,45.0,1166.0,158.0,75.0,3.0,215.0,617.0,,,,1749.0,5.0,323.0,926.0,785.0,
1703,1912.0,82.0,1394.0,180.0,115.0,7.0,276.0,784.0,,,,2034.0,10.0,403.0,1144.0,616.0,
1704,1913.0,95.0,1385.0,220.0,114.0,19.0,565.0,843.0,307.0,,,1638.0,22.0,668.0,997.0,576.0,
1705,1914.0,72.0,1491.0,239.0,102.0,26.0,417.0,498.0,289.0,,,1948.0,34.0,545.0,651.0,555.0,
1706,1915.0,80.0,1294.0,181.0,59.0,17.0,235.0,705.0,347.0,,,1564.0,21.0,284.0,852.0,503.0,
1707,1917.0,27.0,1296.0,191.0,51.0,24.0,486.0,546.0,248.0,,,1544.0,29.0,579.0,650.0,723.0,
1708,1919.0,85.0,1364.0,151.0,114.0,40.0,461.0,480.0,235.0,,,1444.0,42.0,488.0,508.0,508.0,
1709,1920.0,102.0,1817.0,221.0,159.0,46.0,674.0,343.0,264.0,,,2282.0,58.0,846.0,431.0,435.0,
1710,1922.0,87.0,1656.0,233.0,109.0,32.0,461.0,367.0,315.0,,,2032.0,39.0,566.0,450.0,481.0,
1711,1923.0,83.0,1722.0,212.0,118.0,34.0,486.0,359.0,273.0,,,2163.0,43.0,610.0,451.0,398.0,
1712,1924.0,74.0,1566.0,173.0,134.0,31.0,444.0,413.0,210.0,,,1937.0,38.0,549.0,511.0,428.0,
1713,1925.0,79.0,1437.0,153.0,96.0,15.0,368.0,375.0,117.0,,,1573.0,16.0,403.0,410.0,372.0,
1714,1927.0,92.0,1529.0,216.0,117.0,30.0,381.0,374.0,203.0,,,1782.0,35.0,444.0,436.0,375.0,124.0
1715,1928.0,105.0,1640.0,212.0,107.0,34.0,450.0,575.0,237.0,,,1911.0,40.0,524.0,670.0,332.0,113.0
1716,1929.0,120.0,1643.0,220.0,111.0,21.0,434.0,520.0,259.0,,,1915.0,24.0,506.0,606.0,288.0,101.0
1717,1930.0,105.0,1654.0,241.0,127.0,39.0,421.0,,199.0,,,1914.0,45.0,487.0,,334.0,116.0
1718,1931.0,92.0,1411.0,174.0,108.0,16.0,414.0,,188.0,,,1494.0,17.0,438.0,,308.0,98.0
1719,1932.0,102.0,1466.0,201.0,96.0,23.0,404.0,,214.0,,,1552.0,24.0,428.0,,270.0,119.0
1720,1933.0,98.0,1390.0,174.0,71.0,13.0,449.0,,172.0,,,1472.0,14.0,475.0,,233.0,115.0
1721,1934.0,96.0,1327.0,140.0,82.0,20.0,493.0,,278.0,,,1396.0,21.0,519.0,,266.0,79.0
1722,1935.0,103.0,1329.0,170.0,103.0,26.0,442.0,,196.0,,,1398.0,27.0,465.0,,237.0,78.0
1723,1936.0,117.0,1420.0,232.0,98.0,27.0,511.0,,197.0,,,1513.0,29.0,545.0,,237.0,107.0
1724,1937.0,91.0,1444.0,227.0,88.0,35.0,463.0,555.0,157.0,,,1529.0,37.0,490.0,588.0,259.0,108.0
1725,1939.0,100.0,1602.0,238.0,138.0,42.0,451.0,551.0,190.0,,,1719.0,45.0,484.0,591.0,181.0,134.0
1726,1940.0,85.0,1504.0,228.0,94.0,38.0,425.0,593.0,197.0,,,1635.0,41.0,462.0,645.0,246.0,102.0
1727,1941.0,73.0,1259.0,156.0,83.0,19.0,438.0,640.0,155.0,,,1324.0,20.0,461.0,673.0,235.0,101.0
1728,1942.0,77.0,1324.0,207.0,96.0,25.0,441.0,690.0,191.0,117.0,,1393.0,26.0,464.0,726.0,225.0,105.0
1729,1943.0,68.0,1311.0,155.0,96.0,21.0,391.0,650.0,182.0,,,1379.0,22.0,411.0,684.0,274.0,102.0
1730,1944.0,54.0,1294.0,168.0,64.0,9.0,420.0,610.0,158.0,,,1361.0,9.0,442.0,642.0,264.0,125.0
1731,1945.0,84.0,1317.0,139.0,93.0,19.0,481.0,369.0,259.0,,,1707.0,25.0,623.0,478.0,232.0,140.0
1732,1946.0,83.0,1319.0,152.0,96.0,20.0,401.0,444.0,228.0,,,1537.0,23.0,467.0,517.0,186.0,104.0
1733,1947.0,83.0,1412.0,170.0,95.0,17.0,393.0,426.0,190.0,123.0,,1485.0,18.0,413.0,448.0,196.0,125.0
1734,1948.0,95.0,1623.0,245.0,110.0,39.0,361.0,393.0,142.0,98.0,,1718.0,41.0,382.0,416.0,181.0,137.0
1735,1949.0,89.0,1786.0,251.0,116.0,55.0,445.0,343.0,153.0,62.0,,1879.0,58.0,468.0,361.0,197.0,133.0
1736,1950.0,92.0,1675.0,236.0,117.0,52.0,428.0,381.0,162.0,79.0,,1762.0,55.0,450.0,401.0,188.0,165.0
1737,1951.0,95.0,1606.0,235.0,129.0,47.0,388.0,419.0,192.0,97.0,,1700.0,50.0,411.0,444.0,194.0,170.0
1738,1952.0,101.0,1748.0,335.0,111.0,83.0,528.0,384.0,168.0,67.0,,1851.0,88.0,559.0,407.0,237.0,181.0
1739,1953.0,89.0,1603.0,257.0,112.0,47.0,460.0,371.0,96.0,,,1697.0,50.0,487.0,393.0,233.0,170.0
1740,1954.0,99.0,1734.0,271.0,82.0,57.0,460.0,373.0,68.0,,,1824.0,60.0,484.0,392.0,197.0,137.0
1741,1955.0,91.0,1768.0,262.0,107.0,55.0,464.0,375.0,68.0,,,1884.0,59.0,495.0,400.0,214.0,131.0
1742,1956.0,93.0,1761.0,302.0,123.0,64.0,533.0,355.0,100.0,,,1865.0,68.0,564.0,376.0,192.0,144.0
1743,1957.0,84.0,1706.0,300.0,125.0,90.0,520.0,472.0,80.0,,,1795.0,95.0,547.0,497.0,227.0,173.0
1744,1958.0,79.0,1499.0,256.0,74.0,43.0,519.0,478.0,62.0,,,1577.0,45.0,546.0,503.0,203.0,176.0
1745,1959.0,90.0,1623.0,288.0,95.0,50.0,377.0,405.0,75.0,,,1707.0,53.0,397.0,426.0,195.0,130.0
1746,1960.0,92.0,1628.0,262.0,88.0,41.0,385.0,351.0,36.0,,,1713.0,43.0,405.0,369.0,175.0,140.0
1747,1961.0,80.0,1664.0,303.0,83.0,56.0,475.0,430.0,48.0,,,1797.0,60.0,513.0,464.0,157.0,127.0
1748,1962.0,91.0,1634.0,270.0,95.0,70.0,484.0,463.0,32.0,,,1730.0,74.0,512.0,490.0,201.0,100.0
1749,1963.0,88.0,1679.0,298.0,84.0,63.0,544.0,528.0,39.0,,,1766.0,66.0,572.0,555.0,209.0,119.0
1750,1964.0,90.0,1631.0,235.0,90.0,49.0,487.0,505.0,34.0,,,1716.0,52.0,512.0,531.0,190.0,142.0
1751,1965.0,93.0,1632.0,286.0,71.0,70.0,524.0,442.0,51.0,,,1763.0,76.0,566.0,477.0,176.0,181.0
1752,1966.0,72.0,1538.0,276.0,64.0,67.0,505.0,445.0,47.0,,,1628.0,71.0,535.0,471.0,178.0,162.0
1753,1967.0,82.0,1589.0,290.0,72.0,80.0,582.0,520.0,73.0,,,1672.0,84.0,612.0,547.0,228.0,168.0
1754,1968.0,85.0,1491.0,245.0,68.0,59.0,575.0,543.0,62.0,,,1568.0,62.0,605.0,571.0,204.0,137.0
1755,1969.0,73.0,1378.0,191.0,54.0,60.0,592.0,591.0,45.0,,,1519.0,66.0,652.0,651.0,201.0,142.0
1756,1970.0,84.0,1474.0,252.0,77.0,44.0,603.0,595.0,67.0,,,1551.0,46.0,634.0,626.0,179.0,167.0
1757,1971.0,95.0,1526.0,263.0,85.0,74.0,607.0,652.0,92.0,,,1616.0,78.0,643.0,690.0,202.0,129.0
1758,1972.0,86.0,1499.0,272.0,59.0,76.0,621.0,505.0,85.0,,,1577.0,80.0,653.0,531.0,187.0,148.0
1759,1973.0,66.0,1368.0,212.0,55.0,63.0,623.0,584.0,50.0,,,1439.0,66.0,655.0,614.0,194.0,134.0
1760,1974.0,65.0,1457.0,227.0,46.0,164.0,639.0,723.0,32.0,,,1533.0,173.0,672.0,761.0,157.0,138.0
1761,1975.0,87.0,1460.0,201.0,57.0,114.0,610.0,608.0,72.0,,,1536.0,120.0,642.0,640.0,142.0,158.0
1762,1976.0,75.0,1420.0,201.0,43.0,133.0,576.0,583.0,50.0,,,1494.0,140.0,606.0,613.0,139.0,182.0
1763,1977.0,60.0,1487.0,240.0,62.0,146.0,597.0,734.0,46.0,,,1574.0,155.0,632.0,777.0,144.0,175.0
1764,1978.0,67.0,1443.0,229.0,59.0,144.0,586.0,647.0,31.0,28.0,,1518.0,151.0,616.0,681.0,179.0,187.0
1765,1980.0,53.0,1364.0,187.0,52.0,104.0,551.0,752.0,43.0,41.0,,1435.0,109.0,580.0,791.0,171.0,146.0
1766,1981.0,56.0,1325.0,190.0,60.0,80.0,595.0,775.0,22.0,14.0,,1394.0,84.0,626.0,815.0,182.0,143.0
1767,1983.0,69.0,1410.0,209.0,60.0,116.0,403.0,791.0,25.0,35.0,,1483.0,122.0,424.0,832.0,170.0,147.0
1768,1984.0,65.0,1522.0,243.0,63.0,97.0,393.0,771.0,48.0,37.0,,1601.0,102.0,413.0,811.0,179.0,150.0
1769,1985.0,88.0,1458.0,241.0,72.0,141.0,417.0,792.0,32.0,16.0,,1534.0,148.0,439.0,833.0,140.0,182.0
1770,1986.0,82.0,1487.0,242.0,44.0,118.0,465.0,752.0,34.0,27.0,,1564.0,124.0,489.0,791.0,162.0,174.0
1771,1988.0,79.0,1523.0,244.0,60.0,135.0,450.0,758.0,27.0,32.0,,1602.0,142.0,473.0,797.0,158.0,199.0
1772,1989.0,94.0,1477.0,241.0,65.0,109.0,435.0,841.0,50.0,39.0,,1486.0,110.0,438.0,846.0,153.0,178.0
1773,1990.0,74.0,1385.0,181.0,49.0,108.0,454.0,940.0,57.0,41.0,,1385.0,108.0,454.0,940.0,182.0,195.0
1774,1991.0,80.0,1469.0,225.0,54.0,121.0,408.0,970.0,39.0,33.0,,1469.0,121.0,408.0,970.0,177.0,179.0
1775,1992.0,90.0,1506.0,217.0,57.0,111.0,419.0,1008.0,51.0,38.0,,1506.0,111.0,419.0,1008.0,152.0,189.0
1776,1993.0,92.0,1586.0,238.0,66.0,158.0,405.0,1011.0,64.0,60.0,,1586.0,158.0,405.0,1011.0,141.0,215.0
1777,1994.0,81.0,1585.0,193.0,62.0,91.0,387.0,914.0,79.0,37.0,,1585.0,91.0,387.0,914.0,141.0,186.0
1778,1995.0,80.0,1404.0,180.0,44.0,80.0,422.0,953.0,130.0,59.0,,1404.0,80.0,422.0,953.0,139.0,162.0
1779,1996.0,88.0,1557.0,220.0,52.0,119.0,454.0,944.0,74.0,34.0,,1557.0,119.0,454.0,944.0,155.0,169.0
1780,1998.0,97.0,1555.0,223.0,61.0,154.0,469.0,919.0,65.0,31.0,,1555.0,154.0,469.0,919.0,133.0,164.0
1781,1999.0,100.0,1573.0,262.0,49.0,115.0,422.0,910.0,51.0,31.0,,1644.0,120.0,441.0,951.0,142.0,179.0
1782,2000.0,80.0,1465.0,257.0,44.0,154.0,432.0,842.0,23.0,30.0,,1465.0,154.0,432.0,842.0,151.0,156.0
1783,2001.0,88.0,1560.0,238.0,46.0,114.0,514.0,828.0,55.0,31.0,,1560.0,114.0,514.0,828.0,162.0,154.0
1784,2002.0,93.0,1453.0,257.0,47.0,139.0,471.0,837.0,49.0,28.0,,1462.0,140.0,474.0,842.0,152.0,148.0
1785,2003.0,92.0,1499.0,249.0,56.0,110.0,433.0,807.0,130.0,45.0,,1499.0,110.0,433.0,807.0,163.0,142.0
1786,2005.0,89.0,1399.0,240.0,54.0,116.0,483.0,879.0,214.0,91.0,,1408.0,117.0,486.0,884.0,167.0,134.0
1787,2006.0,98.0,1541.0,264.0,52.0,148.0,483.0,855.0,180.0,66.0,,1541.0,148.0,483.0,855.0,134.0,163.0
1788,2007.0,83.0,1469.0,249.0,38.0,116.0,452.0,760.0,209.0,102.0,,1469.0,116.0,452.0,760.0,137.0,154.0
1789,2008.0,73.0,1461.0,280.0,48.0,87.0,442.0,785.0,194.0,83.0,,2320.0,138.0,702.0,1247.0,137.0,168.0
1790,2009.0,84.0,1535.0,272.0,40.0,134.0,447.0,862.0,161.0,75.0,,1535.0,134.0,447.0,862.0,145.0,133.0
1791,2010.0,84.0,1460.0,238.0,29.0,121.0,497.0,873.0,124.0,77.0,,1460.0,121.0,497.0,873.0,115.0,165.0
1792,2012.0,57.0,1348.0,253.0,28.0,80.0,517.0,847.0,111.0,60.0,,1356.0,80.0,520.0,852.0,134.0,128.0
1793,2013.0,64.0,1366.0,273.0,33.0,111.0,569.0,929.0,152.0,84.0,,1366.0,111.0,569.0,929.0,142.0,134.0
1794,2014.0,80.0,1464.0,282.0,45.0,131.0,535.0,914.0,140.0,58.0,,1464.0,131.0,535.0,914.0,123.0,147.0
1795,2016.0,74.0,1334.0,263.0,53.0,95.0,563.0,914.0,155.0,69.0,,1334.0,95.0,563.0,914.0,160.0,130.0
1796,2017.0,95.0,1395.0,288.0,42.0,138.0,582.0,914.0,137.0,52.0,,1395.0,138.0,582.0,914.0,134.0,125.0
1797,2018.0,98.0,1433.0,259.0,50.0,126.0,620.0,901.0,124.0,46.0,,1433.0,126.0,620.0,901.0,120.0,134.0
1798,2019.0,96.0,1409.0,272.0,54.0,106.0,569.0,872.0,110.0,53.0,,1409.0,106.0,569.0,872.0,101.0,144.0
1799,2020.0,75.0,1482.0,267.0,50.0,110.0,536.0,972.0,92.0,55.0,,1482.0,110.0,536.0,972.0,105.0,161.0
1800,2021.0,75.0,1422.0,281.0,33.0,114.0,496.0,1030.0,75.0,36.0,,2021.0,162.0,705.0,1464.0,126.0,186.0
1801,2023.0,73.0,1509.0,319.0,33.0,138.0,510.0,989.0,126.0,49.0,,1509.0,138.0,510.0,989.0,128.0,144.0
1802,2024.0,79.0,1440.0,291.0,52.0,129.0,481.0,1161.0,160.0,50.0,,1440.0,129.0,481.0,1161.0,131.0,149.0
1803,2026.0,78.0,1426.0,284.0,40.0,172.0,577.0,1204.0,113.0,44.0,,1435.0,173.0,581.0,1211.0,148.0,175.0
1804,2028.0,62.0,1333.0,256.0,25.0,161.0,467.0,1106.0,93.0,73.0,67.0,1333.0,161.0,467.0,1106.0,133.0,168.0
1805,2029.0,72.0,1308.0,265.0,20.0,143.0,540.0,1116.0,87.0,49.0,73.0,1316.0,144.0,543.0,1123.0,116.0,178.0
1806,2030.0,75.0,1492.0,275.0,45.0,163.0,529.0,1049.0,86.0,37.0,87.0,1492.0,163.0,529.0,1049.0,123.0,159.0
1807,2032.0,67.0,1445.0,292.0,38.0,139.0,471.0,1092.0,73.0,30.0,72.0,1445.0,139.0,471.0,1092.0,117.0,193.0
1808,2033.0,67.0,1462.0,286.0,17.0,141.0,459.0,1200.0,68.0,23.0,89.0,1462.0,141.0,459.0,1200.0,104.0,168.0
1809,2034.0,122.0,2372.0,382.0,156.0,52.0,266.0,133.0,324.0,,,13724.0,301.0,1539.0,770.0,1122.0,
1810,2035.0,110.0,2496.0,284.0,85.0,15.0,254.0,173.0,214.0,118.0,,9190.0,55.0,935.0,637.0,1097.0,
1811,2037.0,97.0,1903.0,256.0,50.0,18.0,71.0,0.0,,,,5605.0,53.0,209.0,0.0,1166.0,
1812,2038.0,118.0,2086.0,280.0,135.0,22.0,89.0,0.0,,,,4629.0,49.0,198.0,0.0,928.0,
1813,2039.0,89.0,1631.0,289.0,81.0,22.0,135.0,589.0,,,,4404.0,59.0,365.0,1590.0,840.0,113.0
1814,2040.0,114.0,1934.0,274.0,106.0,23.0,176.0,332.0,,,,3730.0,44.0,339.0,640.0,737.0,79.0
1815,2041.0,100.0,1529.0,220.0,66.0,15.0,172.0,359.0,,,,2949.0,29.0,332.0,692.0,689.0,102.0
1816,2042.0,91.0,1504.0,278.0,71.0,21.0,282.0,413.0,,,,2901.0,41.0,544.0,797.0,750.0,127.0
1817,2043.0,100.0,1497.0,233.0,102.0,21.0,197.0,492.0,,,,2887.0,41.0,380.0,949.0,716.0,129.0
1818,2044.0,96.0,1655.0,312.0,98.0,35.0,246.0,511.0,,,,2736.0,58.0,407.0,845.0,693.0,
1819,2045.0,122.0,1428.0,221.0,62.0,30.0,434.0,678.0,,,,2066.0,43.0,628.0,981.0,576.0,
1820,2046.0,78.0,1208.0,168.0,44.0,9.0,390.0,633.0,,,,1779.0,13.0,574.0,932.0,676.0,
1821,2047.0,110.0,1972.0,254.0,61.0,24.0,190.0,119.0,134.0,43.0,,6028.0,73.0,581.0,364.0,1103.0,
1822,2048.0,81.0,1927.0,207.0,142.0,8.0,78.0,0.0,,,,5382.0,22.0,218.0,0.0,1447.0,
1823,2049.0,88.0,1622.0,155.0,67.0,12.0,52.0,0.0,,,,3864.0,29.0,124.0,0.0,1132.0,
1824,2050.0,14.0,1437.0,148.0,56.0,0.0,56.0,155.0,14.0,7.0,,10121.0,0.0,394.0,1092.0,1740.0,
1825,2051.0,46.0,1254.0,154.0,127.0,27.0,204.0,1095.0,,,,4837.0,104.0,787.0,4224.0,918.0,
1826,2052.0,81.0,1399.0,168.0,82.0,40.0,573.0,692.0,399.0,,,1799.0,51.0,737.0,890.0,535.0,
1827,2053.0,26.0,1776.0,285.0,162.0,19.0,246.0,194.0,343.0,,,11508.0,123.0,1594.0,1257.0,1426.0,
1828,2054.0,114.0,1625.0,185.0,68.0,5.0,149.0,159.0,,,,4113.0,13.0,377.0,402.0,678.0,84.0
1829,2055.0,76.0,1434.0,138.0,97.0,3.0,154.0,397.0,,,,3872.0,8.0,416.0,1072.0,759.0,78.0
1830,2056.0,52.0,1203.0,180.0,42.0,99.0,423.0,1143.0,45.0,44.0,,1203.0,99.0,423.0,1143.0,155.0,140.0
1831,2057.0,63.0,1353.0,208.0,36.0,172.0,500.0,1164.0,60.0,45.0,,1353.0,172.0,500.0,1164.0,157.0,159.0
1832,2058.0,61.0,1258.0,185.0,31.0,97.0,441.0,972.0,70.0,45.0,,1266.0,98.0,444.0,978.0,162.0,145.0
1833,2059.0,61.0,1250.0,178.0,40.0,108.0,431.0,1033.0,83.0,49.0,,1324.0,114.0,456.0,1094.0,152.0,155.0
1834,2060.0,60.0,1330.0,198.0,26.0,112.0,401.0,966.0,88.0,36.0,,1330.0,112.0,401.0,966.0,170.0,152.0
1835,2061.0,60.0,1239.0,196.0,27.0,99.0,564.0,900.0,85.0,45.0,,1239.0,99.0,564.0,900.0,170.0,126.0
1836,2062.0,71.0,1324.0,215.0,22.0,78.0,506.0,754.0,85.0,50.0,,1324.0,78.0,506.0,754.0,188.0,163.0
1837,2063.0,73.0,1327.0,216.0,37.0,64.0,488.0,716.0,92.0,46.0,,1327.0,64.0,488.0,716.0,141.0,148.0
1838,2064.0,69.0,1397.0,245.0,49.0,120.0,602.0,1057.0,133.0,57.0,,1397.0,120.0,602.0,1057.0,189.0,142.0
1839,2065.0,84.0,1349.0,208.0,42.0,75.0,536.0,848.0,152.0,70.0,,1349.0,75.0,536.0,848.0,160.0,171.0
1840,2067.0,73.0,1410.0,195.0,43.0,67.0,563.0,791.0,239.0,73.0,,1410.0,67.0,563.0,791.0,131.0,157.0
1841,2068.0,60.0,1418.0,250.0,52.0,47.0,458.0,773.0,122.0,91.0,,2088.0,69.0,675.0,1138.0,150.0,172.0
1842,2069.0,81.0,1435.0,217.0,52.0,81.0,429.0,877.0,165.0,77.0,,1435.0,81.0,429.0,877.0,152.0,142.0
1843,2070.0,81.0,1384.0,207.0,34.0,93.0,482.0,822.0,179.0,67.0,,1384.0,93.0,482.0,822.0,129.0,135.0
1844,2071.0,92.0,1425.0,207.0,42.0,109.0,472.0,810.0,152.0,68.0,,1425.0,109.0,472.0,810.0,138.0,144.0
1845,2072.0,83.0,1405.0,241.0,28.0,109.0,513.0,809.0,60.0,39.0,,1405.0,109.0,513.0,809.0,124.0,158.0
1846,2074.0,65.0,1419.0,209.0,48.0,113.0,577.0,992.0,198.0,91.0,,1419.0,113.0,577.0,992.0,146.0,135.0
1847,2075.0,84.0,1333.0,206.0,35.0,95.0,497.0,898.0,124.0,50.0,,1341.0,96.0,500.0,904.0,117.0,148.0
1848,2076.0,89.0,1360.0,215.0,32.0,120.0,552.0,1013.0,136.0,67.0,,1360.0,120.0,552.0,1013.0,152.0,147.0
1849,2077.0,75.0,1429.0,243.0,35.0,123.0,509.0,902.0,138.0,59.0,,1429.0,123.0,509.0,902.0,141.0,141.0
1850,2078.0,84.0,1321.0,204.0,36.0,121.0,501.0,1069.0,101.0,64.0,,1321.0,121.0,501.0,1069.0,113.0,130.0
1851,2079.0,82.0,1396.0,255.0,30.0,135.0,453.0,864.0,69.0,52.0,,1396.0,135.0,453.0,864.0,115.0,127.0
1852,2080.0,61.0,1386.0,239.0,28.0,153.0,443.0,1046.0,92.0,41.0,,1386.0,153.0,443.0,1046.0,160.0,129.0
1853,2081.0,65.0,1547.0,277.0,26.0,127.0,442.0,1055.0,109.0,51.0,,2142.0,176.0,612.0,1461.0,154.0,114.0
1854,2082.0,79.0,1513.0,260.0,23.0,131.0,503.0,981.0,140.0,52.0,,1702.0,147.0,566.0,1104.0,122.0,146.0
1855,2083.0,91.0,1499.0,285.0,24.0,147.0,601.0,1014.0,109.0,55.0,,1499.0,147.0,601.0,1014.0,118.0,136.0
1856,2084.0,76.0,1519.0,275.0,16.0,152.0,604.0,1129.0,140.0,60.0,,1519.0,152.0,604.0,1129.0,125.0,132.0
1857,2085.0,98.0,1390.0,292.0,30.0,167.0,604.0,1072.0,79.0,37.0,,1390.0,167.0,604.0,1072.0,104.0,155.0
1858,2086.0,74.0,1360.0,256.0,22.0,153.0,631.0,1169.0,174.0,67.0,,1360.0,153.0,631.0,1169.0,129.0,151.0
1859,2088.0,79.0,1379.0,273.0,26.0,161.0,678.0,1273.0,129.0,44.0,41.0,1379.0,161.0,678.0,1273.0,145.0,127.0
1860,2089.0,66.0,1393.0,243.0,29.0,136.0,547.0,1062.0,71.0,44.0,30.0,1393.0,136.0,547.0,1062.0,128.0,162.0
1861,2090.0,64.0,1442.0,257.0,32.0,128.0,565.0,1073.0,76.0,39.0,57.0,1442.0,128.0,565.0,1073.0,102.0,141.0
1862,2091.0,87.0,1521.0,304.0,32.0,139.0,566.0,910.0,52.0,25.0,56.0,1521.0,139.0,566.0,910.0,108.0,146.0
1863,2093.0,88.0,1465.0,298.0,38.0,161.0,564.0,1104.0,123.0,31.0,40.0,1465.0,161.0,564.0,1104.0,92.0,138.0
1864,2094.0,64.0,1398.0,218.0,33.0,133.0,426.0,769.0,110.0,67.0,,1398.0,133.0,426.0,769.0,147.0,162.0
1865,2095.0,57.0,1344.0,232.0,37.0,98.0,529.0,711.0,125.0,48.0,,1361.0,99.0,536.0,720.0,143.0,176.0
1866,2096.0,67.0,1490.0,250.0,52.0,132.0,515.0,725.0,126.0,52.0,,1490.0,132.0,515.0,725.0,141.0,170.0
1867,2097.0,59.0,1359.0,211.0,35.0,104.0,483.0,727.0,116.0,62.0,,1359.0,104.0,483.0,727.0,149.0,189.0
1868,2098.0,65.0,1412.0,220.0,19.0,132.0,489.0,822.0,149.0,74.0,,2099.0,196.0,727.0,1222.0,135.0,181.0
1869,2099.0,76.0,1431.0,259.0,33.0,130.0,456.0,806.0,131.0,82.0,,1431.0,130.0,456.0,806.0,138.0,158.0
1870,2100.0,60.0,1280.0,247.0,31.0,111.0,460.0,840.0,144.0,80.0,,1280.0,111.0,460.0,840.0,134.0,159.0
1871,2101.0,74.0,1429.0,244.0,34.0,129.0,519.0,871.0,116.0,62.0,,1429.0,129.0,519.0,871.0,126.0,143.0
1872,2102.0,74.0,1410.0,277.0,38.0,171.0,564.0,942.0,94.0,35.0,,1410.0,171.0,564.0,942.0,122.0,156.0
1873,2103.0,67.0,1392.0,243.0,41.0,158.0,572.0,1148.0,93.0,76.0,,1392.0,158.0,572.0,1148.0,156.0,191.0
1874,2104.0,78.0,1499.0,282.0,48.0,161.0,500.0,863.0,174.0,73.0,,1499.0,161.0,500.0,863.0,121.0,150.0
1875,2105.0,68.0,1406.0,273.0,27.0,149.0,464.0,792.0,96.0,61.0,,1415.0,150.0,467.0,797.0,124.0,169.0
1876,2106.0,73.0,1417.0,237.0,29.0,134.0,489.0,838.0,81.0,55.0,,1417.0,134.0,489.0,838.0,143.0,168.0
1877,2107.0,77.0,1419.0,251.0,26.0,107.0,596.0,749.0,105.0,51.0,,1419.0,107.0,596.0,749.0,130.0,152.0
1878,2108.0,83.0,1400.0,268.0,29.0,126.0,588.0,811.0,97.0,44.0,,1400.0,126.0,588.0,811.0,110.0,187.0
1879,2109.0,64.0,1466.0,278.0,24.0,149.0,474.0,841.0,100.0,55.0,,1466.0,149.0,474.0,841.0,112.0,170.0
1880,2110.0,82.0,1429.0,272.0,24.0,161.0,624.0,901.0,91.0,68.0,,1429.0,161.0,624.0,901.0,90.0,173.0
1881,2111.0,71.0,1512.0,305.0,26.0,221.0,538.0,943.0,69.0,30.0,,2187.0,320.0,778.0,1364.0,137.0,148.0
1882,2112.0,88.0,1538.0,308.0,22.0,203.0,613.0,973.0,123.0,46.0,,1718.0,227.0,685.0,1087.0,116.0,121.0
1883,2113.0,86.0,1635.0,345.0,19.0,247.0,674.0,1059.0,91.0,39.0,,1645.0,249.0,678.0,1066.0,111.0,156.0
